Stationnumber:17030;17030;Observationtime:130201/0000;130201/0000;Stationlatitude:41.28;41.28;Stationlongitude:36.30;36.30;Stationelevation:4.0;4.0;Showalterindex:13.16;13.16;Liftedindex:13.39;13.39;LIFTcomputedusingvirtualtemperature:13.43;13.43;SWEATindex:20.01;20.01;Kindex:-4.50;4.50;Crosstotalsindex:14.20;14.20;Verticaltotalsindex:20.20;20.20;Totalstotalsindex:34.40;34.40;ConvectiveAvailablePotentialEnergy:0.00;0.00;CAPEusingvirtualtemperature:0.00;0.00;ConvectiveInhibition:0.00;0.00;CINSusingvirtualtemperature:0.00;0.00;BulkRichardsonNumber:0.00;0.00;BulkRichardsonNumberusingCAPV:0.00;0.00;Temp[K]oftheLiftedCondensationLevel:269.83;269.83;Pres[hPa]oftheLiftedCondensationLevel:877.11;877.11;Equivalentpotentialtemp[K]oftheLCL:289.88;289.88;Meanmixedlayerpotentialtemperature:280.14;280.14;Meanmixedlayermixingratio:3.45;3.45;1000hPato500hPathickness:5352.00;1000;Precipitablewater[mm]forentiresounding:8.30;8.30;;;;;;;;
Stationnumber:17030;17030;Observationtime:130201/1200;130201/1200;Stationlatitude:41.28;41.28;Stationlongitude:36.30;36.30;Stationelevation:4.0;4.0;Showalterindex:9.61;9.61;Liftedindex:9.31;9.31;LIFTcomputedusingvirtualtemperature:9.36;9.36;SWEATindex:60.99;60.99;Kindex:14.50;14.50;Crosstotalsindex:20.30;20.30;Verticaltotalsindex:22.20;22.20;Totalstotalsindex:42.50;42.50;ConvectiveAvailablePotentialEnergy:0.00;0.00;CAPEusingvirtualtemperature:0.00;0.00;ConvectiveInhibition:0.00;0.00;CINSusingvirtualtemperature:0.00;0.00;BulkRichardsonNumber:0.00;0.00;BulkRichardsonNumberusingCAPV:0.00;0.00;Temp[K]oftheLiftedCondensationLevel:271.57;271.57;Pres[hPa]oftheLiftedCondensationLevel:890.58;890.58;Equivalentpotentialtemp[K]oftheLCL:291.60;291.60;Meanmixedlayerpotentialtemperature:280.72;280.72;Meanmixedlayermixingratio:3.85;3.85;1000hPato500hPathickness:5324.00;1000;Precipitablewater[mm]forentiresounding:12.94;12.94;;;;;;;;
Stationnumber:17030;17030;Observationtime:130202/0000;130202/0000;Stationlatitude:41.28;41.28;Stationlongitude:36.30;36.30;Stationelevation:4.0;4.0;Showalterindex:1.13;1.13;Liftedindex:1.14;1.14;LIFTcomputedusingvirtualtemperature:1.13;1.13;SWEATindex:261.01;261.01;Kindex:22.50;22.50;Crosstotalsindex:27.70;27.70;Verticaltotalsindex:31.20;31.20;Totalstotalsindex:58.90;58.90;ConvectiveAvailablePotentialEnergy:4.92;4.92;CAPEusingvirtualtemperature:6.27;6.27;ConvectiveInhibition:-75.69;75.69;CINSusingvirtualtemperature:-69.70;69.70;EquilibrumLevel:672.43;672.43;EquilibrumLevelusingvirtualtemperature:671.63;671.63;LevelofFreeConvection:727.54;727.54;LFCTusingvirtualtemperature:730.18;730.18;BulkRichardsonNumber:0.13;0.13;BulkRichardsonNumberusingCAPV:0.17;0.17;Temp[K]oftheLiftedCondensationLevel:270.51;270.51;Pres[hPa]oftheLiftedCondensationLevel:872.90;872.90;Equivalentpotentialtemp[K]oftheLCL:291.55;291.55;Meanmixedlayerpotentialtemperature:281.24;281.24;Meanmixedlayermixingratio:3.63;3.63;1000hPato500hPathickness:5269.00;1000;Precipitablewater[mm]forentiresounding:10.76;10.76
Stationnumber:17030;17030;Observationtime:130202/1200;130202/1200;Stationlatitude:41.28;41.28;Stationlongitude:36.30;36.30;Stationelevation:4.0;4.0;Showalterindex:7.96;7.96;Liftedindex:7.09;7.09;LIFTcomputedusingvirtualtemperature:7.09;7.09;SWEATindex:235.52;235.52;Kindex:-2.30;2.30;Crosstotalsindex:18.40;18.40;Verticaltotalsindex:25.40;25.40;Totalstotalsindex:43.80;43.80;ConvectiveAvailablePotentialEnergy:0.00;0.00;CAPEusingvirtualtemperature:0.00;0.00;ConvectiveInhibition:0.00;0.00;CINSusingvirtualtemperature:0.00;0.00;BulkRichardsonNumber:0.00;0.00;BulkRichardsonNumberusingCAPV:0.00;0.00;Temp[K]oftheLiftedCondensationLevel:266.92;266.92;Pres[hPa]oftheLiftedCondensationLevel:793.35;793.35;Equivalentpotentialtemp[K]oftheLCL:294.07;294.07;Meanmixedlayerpotentialtemperature:285.18;285.18;Meanmixedlayermixingratio:3.05;3.05;1000hPato500hPathickness:5366.00;1000;Precipitablewater[mm]forentiresounding:7.65;7.65;;;;;;;;
Stationnumber:17030;17030;Observationtime:130203/0000;130203/0000;Stationlatitude:41.28;41.28;Stationlongitude:36.30;36.30;Stationelevation:4.0;4.0;Showalterindex:10.19;10.19;Liftedindex:13.20;13.20;LIFTcomputedusingvirtualtemperature:13.22;13.22;SWEATindex:242.27;242.27;Kindex:4.10;4.10;Crosstotalsindex:8.10;8.10;Verticaltotalsindex:26.10;26.10;Totalstotalsindex:34.20;34.20;ConvectiveAvailablePotentialEnergy:0.00;0.00;CAPEusingvirtualtemperature:0.00;0.00;ConvectiveInhibition:0.00;0.00;CINSusingvirtualtemperature:0.00;0.00;BulkRichardsonNumber:0.00;0.00;BulkRichardsonNumberusingCAPV:0.00;0.00;Temp[K]oftheLiftedCondensationLevel:266.64;266.64;Pres[hPa]oftheLiftedCondensationLevel:778.87;778.87;Equivalentpotentialtemp[K]oftheLCL:295.29;295.29;Meanmixedlayerpotentialtemperature:286.39;286.39;Meanmixedlayermixingratio:3.04;3.04;1000hPato500hPathickness:5478.00;1000;Precipitablewater[mm]forentiresounding:10.39;10.39;;;;;;;;
Stationnumber:17030;17030;Observationtime:130203/1200;130203/1200;Stationlatitude:41.28;41.28;Stationlongitude:36.30;36.30;Stationelevation:4.0;4.0;Showalterindex:7.83;7.83;Liftedindex:7.83;7.83;LIFTcomputedusingvirtualtemperature:7.76;7.76;SWEATindex:96.99;96.99;Kindex:-0.90;0.90;Crosstotalsindex:13.90;13.90;Verticaltotalsindex:25.90;25.90;Totalstotalsindex:39.80;39.80;ConvectiveAvailablePotentialEnergy:0.00;0.00;CAPEusingvirtualtemperature:0.00;0.00;ConvectiveInhibition:0.00;0.00;CINSusingvirtualtemperature:0.00;0.00;BulkRichardsonNumber:0.00;0.00;BulkRichardsonNumberusingCAPV:0.00;0.00;Temp[K]oftheLiftedCondensationLevel:273.22;273.22;Pres[hPa]oftheLiftedCondensationLevel:802.68;802.68;Equivalentpotentialtemp[K]oftheLCL:305.03;305.03;Meanmixedlayerpotentialtemperature:290.94;290.94;Meanmixedlayermixingratio:4.84;4.84;1000hPato500hPathickness:5545.00;1000;Precipitablewater[mm]forentiresounding:13.25;13.25;;;;;;;;
Stationnumber:17030;17030;Observationtime:130204/0000;130204/0000;Stationlatitude:41.28;41.28;Stationlongitude:36.30;36.30;Stationelevation:4.0;4.0;Showalterindex:5.62;5.62;Liftedindex:6.56;6.56;LIFTcomputedusingvirtualtemperature:6.50;6.50;SWEATindex:205.84;205.84;Kindex:7.70;7.70;Crosstotalsindex:15.10;15.10;Verticaltotalsindex:28.10;28.10;Totalstotalsindex:43.20;43.20;ConvectiveAvailablePotentialEnergy:0.00;0.00;CAPEusingvirtualtemperature:0.00;0.00;ConvectiveInhibition:0.00;0.00;CINSusingvirtualtemperature:0.00;0.00;BulkRichardsonNumber:0.00;0.00;BulkRichardsonNumberusingCAPV:0.00;0.00;Temp[K]oftheLiftedCondensationLevel:275.92;275.92;Pres[hPa]oftheLiftedCondensationLevel:831.54;831.54;Equivalentpotentialtemp[K]oftheLCL:307.29;307.29;Meanmixedlayerpotentialtemperature:290.87;290.87;Meanmixedlayermixingratio:5.67;5.67;1000hPato500hPathickness:5548.00;1000;Precipitablewater[mm]forentiresounding:15.11;15.11;;;;;;;;
Stationnumber:17030;17030;Observationtime:130204/1200;130204/1200;Stationlatitude:41.28;41.28;Stationlongitude:36.30;36.30;Stationelevation:4.0;4.0;Showalterindex:7.34;7.34;Liftedindex:5.50;5.50;LIFTcomputedusingvirtualtemperature:5.38;5.38;SWEATindex:150.89;150.89;Kindex:0.90;0.90;Crosstotalsindex:13.90;13.90;Verticaltotalsindex:26.90;26.90;Totalstotalsindex:40.80;40.80;ConvectiveAvailablePotentialEnergy:0.00;0.00;CAPEusingvirtualtemperature:0.00;0.00;ConvectiveInhibition:0.00;0.00;CINSusingvirtualtemperature:0.00;0.00;BulkRichardsonNumber:0.00;0.00;BulkRichardsonNumberusingCAPV:0.00;0.00;Temp[K]oftheLiftedCondensationLevel:273.09;273.09;Pres[hPa]oftheLiftedCondensationLevel:787.23;787.23;Equivalentpotentialtemp[K]oftheLCL:306.75;306.75;Meanmixedlayerpotentialtemperature:292.42;292.42;Meanmixedlayermixingratio:4.88;4.88;1000hPato500hPathickness:5532.00;1000;Precipitablewater[mm]forentiresounding:11.80;11.80;;;;;;;;
Stationnumber:17030;17030;Observationtime:130205/0000;130205/0000;Stationlatitude:41.28;41.28;Stationlongitude:36.30;36.30;Stationelevation:4.0;4.0;Showalterindex:4.66;4.66;Liftedindex:4.58;4.58;LIFTcomputedusingvirtualtemperature:4.55;4.55;SWEATindex:122.01;122.01;Kindex:8.30;8.30;Crosstotalsindex:15.30;15.30;Verticaltotalsindex:30.30;30.30;Totalstotalsindex:45.60;45.60;ConvectiveAvailablePotentialEnergy:0.00;0.00;CAPEusingvirtualtemperature:0.00;0.00;ConvectiveInhibition:0.00;0.00;CINSusingvirtualtemperature:0.00;0.00;BulkRichardsonNumber:0.00;0.00;BulkRichardsonNumberusingCAPV:0.00;0.00;Temp[K]oftheLiftedCondensationLevel:271.93;271.93;Pres[hPa]oftheLiftedCondensationLevel:785.70;785.70;Equivalentpotentialtemp[K]oftheLCL:304.51;304.51;Meanmixedlayerpotentialtemperature:291.34;291.34;Meanmixedlayermixingratio:4.50;4.50;1000hPato500hPathickness:5509.00;1000;Precipitablewater[mm]forentiresounding:13.03;13.03;;;;;;;;
Stationnumber:17030;17030;Observationtime:130205/1200;130205/1200;Stationlatitude:41.28;41.28;Stationlongitude:36.30;36.30;Stationelevation:4.0;4.0;Showalterindex:7.96;7.96;Liftedindex:9.48;9.48;LIFTcomputedusingvirtualtemperature:9.47;9.47;SWEATindex:58.99;58.99;Kindex:14.80;14.80;Crosstotalsindex:19.00;19.00;Verticaltotalsindex:23.70;23.70;Totalstotalsindex:42.70;42.70;ConvectiveAvailablePotentialEnergy:0.00;0.00;CAPEusingvirtualtemperature:0.00;0.00;ConvectiveInhibition:0.00;0.00;CINSusingvirtualtemperature:0.00;0.00;BulkRichardsonNumber:0.00;0.00;BulkRichardsonNumberusingCAPV:0.00;0.00;Temp[K]oftheLiftedCondensationLevel:277.54;277.54;Pres[hPa]oftheLiftedCondensationLevel:955.19;955.19;Equivalentpotentialtemp[K]oftheLCL:296.60;296.60;Meanmixedlayerpotentialtemperature:281.22;281.22;Meanmixedlayermixingratio:5.53;5.53;1000hPato500hPathickness:5429.00;1000;Precipitablewater[mm]forentiresounding:17.23;17.23;;;;;;;;
